sqft,bath,balcony,price,bhk,location_encoded,society_encoded
1573.0,3.0,1.0,90.0,3,84.40937896982484,81.68573352728748
1056.0,2.0,2.0,70.0,2,84.40937896982484,81.68573352728748
1595.0,3.0,2.0,96.0,3,84.40937896982484,81.68573352728748
1732.0,3.0,1.0,85.73,3,84.40937896982484,72.44003021250046
1226.0,2.0,1.0,65.0,2,84.40937896982484,83.71122411106194
1245.0,2.0,1.0,83.05,2,84.40937896982484,72.44003021250046
2695.0,4.0,3.0,188.0,4,84.40937896982484,95.11431564736887
1261.0,2.0,1.0,80.0,3,84.40937896982484,77.46100477158912
1884.0,4.0,2.0,117.0,3,84.40937896982484,107.2257774705996
965.0,2.0,1.0,54.0,2,84.40937896982484,81.68573352728748
1930.0,4.0,2.0,122.0,3,84.40937896982484,107.2257774705996
777.0,1.0,0.0,38.46,1,84.40937896982484,72.44003021250046
1241.0,2.0,1.0,68.0,3,84.40937896982484,77.46100477158912
1930.0,4.0,2.0,120.0,3,84.40937896982484,107.2257774705996
760.0,1.0,2.0,50.4,1,84.40937896982484,81.68573352728748
663.0,1.0,0.0,32.82,1,84.40937896982484,72.44003021250046
1801.0,3.0,2.0,115.0,3,84.40937896982484,107.2257774705996
1806.0,6.0,2.0,116.0,3,84.40937896982484,107.2257774705996
1110.0,2.0,2.0,46.5,2,84.40937896982484,80.31551845601986
1305.0,2.0,2.0,90.0,2,84.40937896982484,95.11431564736887
1965.0,4.0,2.0,125.0,3,84.40937896982484,107.2257774705996
1573.0,3.0,2.0,100.0,3,84.40937896982484,81.68573352728748
1533.0,3.0,0.0,75.885,3,84.40937896982484,72.44003021250046
2259.0,3.0,2.0,112.0,4,84.40937896982484,72.44003021250046
1917.0,4.0,2.0,130.0,4,84.40937896982484,81.68573352728748
1226.0,2.0,1.0,65.59,2,84.40937896982484,83.71122411106194
3122.0,6.0,2.0,230.0,4,160.23172081752747,160.23172081752747
2072.0,4.0,2.0,142.0,3,160.23172081752747,160.23172081752747
1297.0,2.0,2.0,103.0,2,160.23172081752747,160.23172081752747
3122.0,6.0,2.0,235.0,4,160.23172081752747,160.23172081752747
3122.0,6.0,2.0,245.0,4,160.23172081752747,160.23172081752747
2072.0,4.0,2.0,150.0,3,160.23172081752747,160.23172081752747
1418.0,2.0,2.0,101.0,2,160.23172081752747,160.23172081752747
1418.0,2.0,2.0,104.0,2,160.23172081752747,160.23172081752747
2072.0,4.0,2.0,139.0,3,160.23172081752747,160.23172081752747
3122.0,5.0,2.0,225.0,4,160.23172081752747,160.23172081752747
2912.0,6.0,2.0,210.0,4,160.23172081752747,160.23172081752747
2072.0,4.0,2.0,159.0,3,160.23172081752747,160.23172081752747
2072.0,4.0,2.0,147.0,3,160.23172081752747,160.23172081752747
2215.0,4.0,2.0,156.0,3,160.23172081752747,160.23172081752747
1418.0,2.0,2.0,104.0,2,160.23172081752747,160.23172081752747
3122.0,6.0,2.0,237.0,4,160.23172081752747,160.23172081752747
1418.0,2.0,2.0,105.0,2,160.23172081752747,160.23172081752747
1418.0,2.0,2.0,104.0,2,160.23172081752747,160.23172081752747
2072.0,4.0,2.0,139.0,3,160.23172081752747,160.23172081752747
2215.0,4.0,2.0,160.0,3,160.23172081752747,160.23172081752747
2072.0,4.0,2.0,155.0,3,160.23172081752747,160.23172081752747
1830.0,4.0,2.0,135.0,3,160.23172081752747,160.23172081752747
1418.0,2.0,2.0,105.0,2,160.23172081752747,160.23172081752747
2072.0,4.0,2.0,160.0,3,160.23172081752747,160.23172081752747
2215.0,4.0,2.0,150.0,3,160.23172081752747,160.23172081752747
2215.0,4.0,2.0,154.0,3,160.23172081752747,160.23172081752747
2072.0,4.0,2.0,152.0,3,160.23172081752747,160.23172081752747
2072.0,4.0,2.0,160.0,3,160.23172081752747,160.23172081752747
2072.0,4.0,2.0,155.0,3,160.23172081752747,160.23172081752747
3122.0,6.0,2.0,235.0,4,160.23172081752747,160.23172081752747
2072.0,4.0,2.0,153.0,3,160.23172081752747,160.23172081752747
2215.0,4.0,2.0,150.0,3,160.23172081752747,160.23172081752747
2072.0,4.0,2.0,157.0,3,160.23172081752747,160.23172081752747
3362.0,5.0,2.0,249.0,4,160.23172081752747,160.23172081752747
3122.0,6.0,2.0,245.0,4,160.23172081752747,160.23172081752747
1830.0,3.0,2.0,133.0,3,160.23172081752747,160.23172081752747
2215.0,4.0,2.0,154.0,3,160.23172081752747,160.23172081752747
4190.0,4.0,0.0,325.0,4,160.23172081752747,160.23172081752747
2215.0,4.0,2.0,157.0,3,160.23172081752747,160.23172081752747
2072.0,4.0,2.0,151.0,3,160.23172081752747,160.23172081752747
4303.0,5.0,0.0,300.0,4,160.23172081752747,160.23172081752747
1400.0,2.0,2.0,105.0,2,160.23172081752747,160.23172081752747
2215.0,4.0,2.0,162.0,3,160.23172081752747,160.23172081752747
2215.0,4.0,2.0,152.0,3,160.23172081752747,160.23172081752747
1128.0,2.0,2.0,75.0,2,84.75296486508982,83.54717338178425
1185.0,2.0,2.0,65.0,2,84.75296486508982,83.19254571953303
975.0,2.0,1.0,55.0,2,84.75296486508982,80.71015208377449
1330.0,2.0,1.0,75.0,2,84.75296486508982,83.19254571953303
1085.0,2.0,1.0,70.0,2,84.75296486508982,83.54717338178425
1216.0,2.0,1.0,80.0,2,84.75296486508982,88.60889315290588
1200.0,2.0,2.0,80.0,2,84.75296486508982,88.60889315290588
1200.0,2.0,2.0,79.55,2,84.75296486508982,88.60889315290588
1540.0,3.0,3.0,90.0,3,84.75296486508982,86.02956701754277
2625.0,3.0,3.0,175.0,3,84.75296486508982,88.60889315290588
975.0,2.0,1.0,50.0,2,84.75296486508982,80.71015208377449
1540.0,3.0,0.0,90.0,3,84.75296486508982,86.02956701754277
1584.0,3.0,2.0,101.0,3,84.75296486508982,88.60889315290588
1500.0,3.0,3.0,95.0,3,84.08434905654212,87.09345000429644
1779.0,3.0,2.0,112.0,3,84.08434905654212,88.83762352679622
1586.0,3.0,1.0,100.0,3,84.08434905654212,86.10847090436852
1354.0,3.0,1.0,90.0,3,84.08434905654212,83.16114605089776
1240.0,2.0,1.0,84.0,3,84.08434905654212,83.16114605089776
1239.0,2.0,1.0,82.0,2,84.08434905654212,86.10847090436852
1246.0,2.0,1.0,82.0,2,84.08434905654212,86.10847090436852
1500.0,3.0,3.0,100.0,3,84.08434905654212,87.09345000429644
1789.0,3.0,2.0,98.0,3,84.08434905654212,86.95159893939595
1416.0,3.0,1.0,94.0,3,84.08434905654212,83.16114605089776
1027.0,2.0,1.0,60.0,2,84.08434905654212,83.16114605089776
1027.0,2.0,1.0,68.62,2,84.08434905654212,83.16114605089776
1459.0,2.0,1.0,95.0,3,84.08434905654212,86.95159893939595
992.0,2.0,1.0,60.0,2,84.08434905654212,83.16114605089776
1066.0,2.0,2.0,52.5,2,84.08434905654212,81.09616930219784
1240.0,2.0,1.0,79.0,3,84.08434905654212,83.16114605089776
1441.0,2.0,1.0,95.0,3,84.08434905654212,86.10847090436852
1240.0,2.0,1.0,83.0,3,84.08434905654212,83.16114605089776
1027.0,2.0,1.0,67.0,2,84.08434905654212,83.16114605089776
1060.0,2.0,2.0,58.3,3,84.08434905654212,81.85079845350323
1354.0,3.0,1.0,85.86,3,84.08434905654212,83.16114605089776
1020.0,2.0,2.0,45.0,2,49.26321228004505,80.71015208377449
1101.0,2.0,0.0,45.0,2,49.26321228004505,80.12035574447536
1330.0,2.0,1.0,56.0,3,49.26321228004505,64.6115662058143
1008.0,2.0,3.0,45.0,2,49.26321228004505,80.12035574447536
1150.0,2.0,1.0,49.0,2,49.26321228004505,80.64078964192736
1330.0,2.0,1.0,56.0,3,49.26321228004505,64.6115662058143
1385.0,2.0,2.0,48.48,3,49.26321228004505,77.65934836300076
1330.0,2.0,2.0,46.55,3,49.26321228004505,72.43901730112897
1045.0,2.0,1.0,45.0,2,49.26321228004505,80.12035574447536
850.0,2.0,2.0,37.93,2,49.26321228004505,79.20048883072896
1330.0,2.0,1.0,47.0,3,49.26321228004505,64.6115662058143
1345.0,2.0,1.0,57.0,3,49.26321228004505,64.6115662058143
1330.0,2.0,2.0,46.55,3,49.26321228004505,72.43901730112897
1279.0,2.0,2.0,48.0,2,49.26321228004505,80.51068116756436
1845.0,2.0,1.0,68.27,3,49.26321228004505,77.5787900089178
1425.0,2.0,2.0,64.0,3,49.26321228004505,82.59241675737232
1155.0,2.0,2.0,40.42,2,49.26321228004505,72.43901730112897
1300.0,2.0,1.0,55.0,3,49.26321228004505,81.41940740827692
1350.0,2.0,2.0,53.0,3,49.26321228004505,81.16122353937934
1215.0,2.0,2.0,52.85,3,49.26321228004505,78.38221477253244
1312.0,3.0,0.0,51.19,3,49.26321228004505,80.92572720078232
1325.0,2.0,1.0,53.0,2,49.26321228004505,77.5787900089178
1300.0,2.0,2.0,60.0,3,49.26321228004505,81.41940740827692
850.0,2.0,2.0,35.0,2,49.26321228004505,78.22775844801595
1390.0,2.0,2.0,61.16,3,49.26321228004505,82.2229086901814
1090.0,2.0,2.0,45.0,2,49.26321228004505,80.12035574447536
1123.0,2.0,1.0,48.0,2,49.26321228004505,64.6115662058143
1329.0,2.0,1.0,56.0,3,49.26321228004505,64.6115662058143
1345.0,2.0,1.0,47.0,3,49.26321228004505,64.6115662058143
1285.0,2.0,2.0,44.98,3,49.26321228004505,72.43901730112897
1125.0,2.0,1.0,47.0,2,49.26321228004505,64.6115662058143
1180.0,2.0,1.0,41.3,2,49.26321228004505,77.65934836300076
1385.0,2.0,2.0,48.48,3,49.26321228004505,77.65934836300076
1160.0,2.0,2.0,45.0,2,49.26321228004505,79.43987579759062
1330.0,2.0,1.0,57.0,3,49.26321228004505,64.6115662058143
1125.0,2.0,1.0,48.0,2,49.26321228004505,64.6115662058143
1160.0,2.0,2.0,40.6,2,49.26321228004505,72.43901730112897
1075.0,2.0,1.0,46.76,2,49.26321228004505,78.38221477253244
1155.0,2.0,1.0,40.6,2,49.26321228004505,72.43901730112897
1590.0,3.0,2.0,58.0,3,49.26321228004505,64.6115662058143
1180.0,2.0,1.0,41.3,2,49.26321228004505,77.65934836300076
1002.0,2.0,1.0,40.08,2,49.26321228004505,77.5787900089178
1002.0,2.0,1.0,40.08,2,49.26321228004505,77.5787900089178
1580.0,3.0,1.0,60.0,3,49.26321228004505,80.71015208377449
1155.0,2.0,2.0,40.43,2,49.26321228004505,72.43901730112897
1125.0,2.0,1.0,47.65,2,49.26321228004505,64.6115662058143
1300.0,2.0,2.0,55.0,2,49.26321228004505,81.42144048810533
1025.0,2.0,1.0,35.88,2,49.26321228004505,77.65934836300076
980.0,2.0,1.0,45.0,2,49.26321228004505,80.12035574447536
1125.0,2.0,1.0,47.0,2,49.26321228004505,64.6115662058143
1525.0,2.0,2.0,62.82,3,49.26321228004505,77.5787900089178
1590.0,3.0,2.0,57.0,3,49.26321228004505,64.6115662058143
1330.0,2.0,2.0,46.55,3,49.26321228004505,72.43901730112897
900.0,2.0,2.0,35.0,2,49.26321228004505,78.22775844801595
1065.0,2.0,1.0,42.6,2,49.26321228004505,77.5787900089178
1330.0,2.0,2.0,46.55,3,49.26321228004505,72.43901730112897
1125.0,2.0,1.0,47.0,2,49.26321228004505,64.6115662058143
1270.0,2.0,2.0,55.25,3,49.26321228004505,78.38221477253244
1270.0,2.0,1.0,55.25,3,49.26321228004505,78.38221477253244
1330.0,2.0,2.0,46.45,3,49.26321228004505,72.43901730112897
1330.0,2.0,1.0,58.0,3,49.26321228004505,64.6115662058143
1590.0,3.0,2.0,57.0,3,49.26321228004505,64.6115662058143
1125.0,2.0,1.0,48.0,2,49.26321228004505,64.6115662058143
1345.0,2.0,1.0,57.0,3,49.26321228004505,64.6115662058143
1345.0,2.0,1.0,57.0,3,49.26321228004505,64.6115662058143
1037.0,2.0,1.0,36.0,2,49.26321228004505,77.5787900089178
1245.0,2.0,2.0,43.58,3,49.26321228004505,72.43901730112897
1000.0,2.0,2.0,39.5,2,49.26321228004505,79.40475913547887
1308.0,2.0,3.0,53.0,3,49.26321228004505,81.16122353937934
1160.0,2.0,2.0,40.58,2,49.26321228004505,72.43901730112897
1590.0,3.0,2.0,57.0,3,49.26321228004505,64.6115662058143
1000.0,2.0,1.0,35.0,2,49.26321228004505,78.81927100084538
1330.0,2.0,1.0,57.0,3,49.26321228004505,64.6115662058143
1125.0,2.0,1.0,47.0,2,49.26321228004505,64.6115662058143
1165.0,1.0,0.0,42.09,2,49.26321228004505,79.43987579759062
1290.0,2.0,3.0,56.12,3,49.26321228004505,78.38221477253244
1328.0,2.0,1.0,56.0,3,49.26321228004505,64.6115662058143
1290.0,2.0,2.0,56.12,3,49.26321228004505,78.38221477253244
1590.0,3.0,2.0,57.0,3,49.26321228004505,64.6115662058143
1075.0,2.0,1.0,46.76,2,49.26321228004505,78.38221477253244
1345.0,2.0,1.0,57.0,3,49.26321228004505,64.6115662058143
1160.0,2.0,2.0,44.0,2,58.05402969332862,79.57534356457059
1535.0,3.0,2.0,65.99,3,58.05402969332862,79.66166306750027
1024.0,2.0,2.0,42.0,2,58.05402969332862,76.832271949809
1125.0,2.0,2.0,40.0,2,58.05402969332862,79.46981337266037
1112.0,2.0,2.0,40.0,2,58.05402969332862,76.832271949809
1055.0,2.0,2.0,45.35,2,58.05402969332862,79.66166306750027
1280.0,2.0,0.0,65.0,2,58.05402969332862,81.80949783675327
977.0,2.0,2.0,36.0,2,58.05402969332862,78.94937947520837
1111.0,2.0,2.0,41.88,2,58.05402969332862,76.832271949809
1140.0,2.0,3.0,55.5,2,58.05402969332862,81.80949783675327
1140.0,2.0,2.0,39.9,2,58.05402969332862,76.832271949809
1090.0,2.0,2.0,48.0,2,58.05402969332862,80.51068116756436
1450.0,3.0,2.0,71.0,3,58.05402969332862,81.71141381244712
1210.0,2.0,1.0,60.0,2,58.05402969332862,81.71141381244712
1070.0,2.0,2.0,46.0,2,58.05402969332862,79.66166306750027
965.0,2.0,1.0,34.0,2,58.05402969332862,78.68916252648238
1120.0,2.0,2.0,44.24,2,58.05402969332862,80.54983501901893
1085.0,2.0,1.0,45.0,2,58.05402969332862,79.57534356457059
1520.0,2.0,3.0,61.0,3,58.05402969332862,81.84496060297839
1155.0,2.0,1.0,60.0,2,58.05402969332862,82.07198285992033
1155.0,2.0,2.0,39.0,2,58.05402969332862,78.15871271552581
1180.0,2.0,2.0,55.0,2,58.05402969332862,80.54983501901893
1520.0,2.0,2.0,60.0,3,58.05402969332862,81.84496060297839
1738.0,2.0,1.0,57.35,2,58.05402969332862,76.832271949809
1045.0,2.0,1.0,40.65,2,58.05402969332862,79.66166306750027
1155.0,2.0,2.0,39.0,2,58.05402969332862,78.15871271552581
1615.0,3.0,2.0,69.43,3,58.05402969332862,79.66166306750027
1210.0,2.0,1.0,64.15,2,58.05402969332862,82.61193302852676
1737.0,2.0,1.0,57.32,3,58.05402969332862,76.832271949809
1105.0,2.0,3.0,38.0,2,58.05402969332862,78.15871271552581
1760.0,2.0,1.0,85.0,2,58.05402969332862,85.32469471899527
1210.0,2.0,2.0,54.0,2,58.05402969332862,81.71141381244712
1112.0,2.0,2.0,40.0,2,58.05402969332862,76.832271949809
1600.0,3.0,2.0,63.2,3,58.05402969332862,80.54983501901893
1665.0,3.0,2.0,71.58,3,58.05402969332862,79.66166306750027
1704.0,3.0,2.0,110.0,3,87.5119255121912,86.86025598189826
1933.0,3.0,1.0,129.0,3,87.5119255121912,87.96557756272324
1450.0,3.0,0.0,100.0,3,87.5119255121912,87.27632183444024
1826.0,3.0,2.0,121.0,3,87.5119255121912,87.96557756272324
1739.0,3.0,1.0,116.0,3,87.5119255121912,87.96557756272324
1490.0,3.0,2.0,100.0,3,87.5119255121912,86.86025598189826
1180.0,2.0,2.0,65.0,2,87.5119255121912,87.96557756272324
606.0,1.0,0.0,34.78,1,87.5119255121912,87.96557756272324
1520.0,2.0,1.0,103.0,3,87.5119255121912,87.96557756272324
1749.0,3.0,1.0,117.0,3,87.5119255121912,87.96557756272324
1046.0,2.0,1.0,75.0,2,87.5119255121912,86.86025598189826
606.0,1.0,1.0,40.0,1,87.5119255121912,87.96557756272324
1300.0,2.0,2.0,75.0,3,87.5119255121912,84.02360997536529
2047.0,3.0,2.0,136.0,3,87.5119255121912,87.96557756272324
1178.0,2.0,3.0,82.0,2,87.5119255121912,84.93436929590628
1019.0,2.0,1.0,58.0,2,87.5119255121912,81.81176591119433
1375.0,2.0,0.0,75.0,3,87.5119255121912,84.02360997536529
1404.0,2.0,1.0,71.0,2,77.16348161087481,77.16348161087481
1246.0,2.0,1.0,67.0,2,77.16348161087481,77.16348161087481
1404.0,2.0,1.0,69.3,2,77.16348161087481,77.16348161087481
1246.0,2.0,1.0,67.3,2,77.16348161087481,77.16348161087481
1246.0,2.0,1.0,64.5,2,77.16348161087481,77.16348161087481
1246.0,2.0,1.0,64.5,2,77.16348161087481,77.16348161087481
1246.0,2.0,1.0,68.0,2,77.16348161087481,77.16348161087481
1743.0,3.0,2.0,85.0,3,77.16348161087481,77.16348161087481
1404.0,2.0,1.0,75.0,2,77.16348161087481,77.16348161087481
1246.0,2.0,1.0,65.0,2,77.16348161087481,77.16348161087481
1404.0,2.0,1.0,68.8,2,77.16348161087481,77.16348161087481
1246.0,2.0,1.0,62.3,2,77.16348161087481,77.16348161087481
1650.0,3.0,1.0,84.0,3,77.16348161087481,77.16348161087481
1650.0,3.0,2.0,85.0,3,77.16348161087481,77.16348161087481
1404.0,2.0,2.0,70.0,2,77.16348161087481,77.16348161087481
1404.0,2.0,1.0,75.0,2,77.16348161087481,77.16348161087481
1650.0,3.0,2.0,85.5,3,77.16348161087481,77.16348161087481
1246.0,2.0,1.0,67.0,2,77.16348161087481,77.16348161087481
1650.0,3.0,1.0,85.0,3,77.16348161087481,77.16348161087481
1650.0,3.0,2.0,85.5,3,77.16348161087481,77.16348161087481
1246.0,2.0,1.0,67.5,2,77.16348161087481,77.16348161087481
1246.0,2.0,1.0,67.5,2,77.16348161087481,77.16348161087481
1404.0,2.0,1.0,70.0,2,77.16348161087481,77.16348161087481
1404.0,2.0,1.0,67.5,2,77.16348161087481,77.16348161087481
1246.0,2.0,1.0,67.4,2,77.16348161087481,77.16348161087481
1170.0,2.0,1.0,38.0,2,94.97767287234043,79.20959642393437
1459.0,2.0,1.0,94.82,2,94.97767287234043,91.52646474703586
2010.0,3.0,2.0,91.0,3,94.97767287234043,85.47006859614646
1116.0,2.0,1.0,51.91,2,94.97767287234043,78.10834393056254
1225.0,2.0,2.0,47.6,2,94.97767287234043,80.14984037741756
1280.0,2.0,2.0,75.0,2,94.97767287234043,86.73036713353349
1173.0,2.0,1.0,58.0,2,94.97767287234043,77.59994074494088
1910.0,3.0,2.0,161.0,3,94.97767287234043,111.2891886455577
3252.0,4.0,1.0,230.0,4,94.97767287234043,107.71306676817545
1130.0,2.0,1.0,42.16,2,94.97767287234043,69.28110386644579
1040.0,2.0,1.0,48.5,2,94.97767287234043,79.32710420099474
1150.0,2.0,1.0,70.0,2,94.97767287234043,83.37306760355031
4144.0,4.0,3.0,315.0,4,94.97767287234043,121.25862381509481
1720.0,3.0,3.0,100.0,3,94.97767287234043,86.73036713353349
1140.0,2.0,1.0,56.0,2,94.97767287234043,82.68969382464283
1640.0,4.0,2.0,91.0,3,94.97767287234043,85.03660956323937
805.0,2.0,2.0,35.0,2,94.97767287234043,77.533839602622
1155.0,2.0,3.0,59.95,2,94.97767287234043,82.47974411840806
2280.0,4.0,2.0,126.0,3,94.97767287234043,117.58947088451792
1650.0,3.0,2.0,60.0,3,94.97767287234043,82.07198285992033
1116.0,2.0,3.0,51.91,2,94.97767287234043,78.10834393056254
2225.0,2.0,1.0,125.0,3,94.97767287234043,93.19605462235846
4348.0,0.0,0.0,304.0,4,94.97767287234043,121.25862381509481
1495.0,2.0,1.0,79.5,2,94.97767287234043,93.19605462235846
2268.0,3.0,2.0,163.0,4,94.97767287234043,103.94905544978239
1560.0,2.0,2.0,72.0,3,94.97767287234043,83.63328455227631
2400.0,4.0,3.0,200.0,4,94.97767287234043,100.28716927074002
1985.0,3.0,2.0,75.0,3,94.97767287234043,85.47006859614646
1360.0,2.0,1.0,95.0,2,94.97767287234043,111.2891886455577
1254.0,2.0,2.0,40.0,2,94.97767287234043,67.23940542195731
1697.0,3.0,2.0,94.79,3,94.97767287234043,117.58947088451792
5000.0,4.0,3.0,400.0,4,94.97767287234043,130.003397136694
3000.0,5.0,3.0,250.0,4,94.97767287234043,110.14424805062569
1700.0,3.0,2.0,115.0,3,94.97767287234043,90.9793297174592
1140.0,2.0,2.0,41.0,2,94.97767287234043,67.23940542195731
1190.0,2.0,3.0,57.0,2,94.97767287234043,81.68165743683133
1403.0,2.0,2.0,60.81,3,94.97767287234043,80.83026881780285
1232.0,2.0,2.0,45.0,2,94.97767287234043,80.12035574447536
1485.0,3.0,2.0,65.0,3,94.97767287234043,82.72252523173532
1500.0,3.0,1.0,130.0,3,94.97767287234043,91.17957606533018
1280.0,2.0,1.0,75.0,2,94.97767287234043,85.03660956323937
1330.0,2.0,1.0,71.0,2,94.97767287234043,81.90584970616513
1405.0,2.0,1.0,78.0,3,94.97767287234043,84.41393539845429
2225.0,3.0,3.0,115.0,3,94.97767287234043,93.19605462235846
1272.0,2.0,1.0,95.05,2,94.97767287234043,88.01256685942144
1205.0,2.0,1.0,39.0,2,94.97767287234043,67.23940542195731
1277.0,2.0,1.0,61.3,2,94.97767287234043,86.61407970701732
1185.0,2.0,2.0,40.0,2,94.97767287234043,76.62848269206519
1306.0,3.0,2.0,54.65,3,94.97767287234043,77.12730898641664
1626.0,3.0,3.0,89.0,3,94.97767287234043,84.24709887869591
1585.0,3.0,2.0,88.0,3,94.97767287234043,86.37710212654898
665.0,0.0,0.0,28.585,1,94.97767287234043,77.98462513780674
1280.0,2.0,0.0,85.0,2,94.97767287234043,86.73036713353349
1697.0,3.0,2.0,108.0,3,94.97767287234043,117.58947088451792
1205.0,2.0,2.0,58.0,2,94.97767287234043,81.49033294072717
3606.0,4.0,2.0,312.0,4,94.97767287234043,121.25862381509481
1485.0,2.0,1.0,90.0,2,94.97767287234043,91.52646474703586
950.0,1.0,1.0,50.0,1,94.97767287234043,117.58947088451792
825.0,1.0,1.0,45.0,1,94.97767287234043,93.19605462235846
1155.0,2.0,1.0,60.0,2,94.97767287234043,81.35099486058553
3252.0,4.0,0.0,270.0,4,94.97767287234043,107.71306676817545
2010.0,3.0,3.0,92.0,3,94.97767287234043,85.47006859614646
1635.0,2.0,2.0,85.0,3,94.97767287234043,85.32469471899527
1216.0,2.0,1.0,79.0,2,94.97767287234043,117.58947088451792
1870.0,3.0,2.0,90.0,3,94.97767287234043,90.40967178915066
1260.0,2.0,2.0,49.5,2,94.97767287234043,80.14984037741756
2856.0,5.0,0.0,145.5,4,94.97767287234043,117.58947088451792
920.0,2.0,1.0,63.0,2,94.97767287234043,81.35099486058553
1170.0,2.0,1.0,71.0,2,94.97767287234043,83.61809891423448
1118.0,2.0,1.0,75.0,2,94.97767287234043,117.58947088451792
1800.0,3.0,0.0,110.0,3,94.97767287234043,90.40967178915066
1562.0,3.0,2.0,103.0,3,94.97767287234043,77.59994074494088
1190.0,2.0,2.0,67.0,2,94.97767287234043,83.61809891423448
2321.0,4.0,1.0,128.0,3,94.97767287234043,117.58947088451792
1320.0,2.0,1.0,95.0,2,94.97767287234043,111.2891886455577
735.0,2.0,1.0,35.0,2,94.97767287234043,77.533839602622
3010.0,3.0,2.0,200.0,3,94.97767287234043,100.28716927074002
1346.0,2.0,1.0,96.17,2,94.97767287234043,117.58947088451792
3850.0,5.0,0.0,316.0,3,94.97767287234043,111.2891886455577
1280.0,2.0,2.0,52.0,2,94.97767287234043,80.63507350733005
2500.0,4.0,3.0,155.0,4,94.97767287234043,94.43228792440513
2268.0,3.0,0.0,146.0,4,94.97767287234043,103.94905544978239
4500.0,4.0,2.0,378.0,4,94.97767287234043,117.58947088451792
1150.0,2.0,0.0,55.0,2,94.97767287234043,81.42144048810533
630.0,1.0,0.0,32.79,1,94.97767287234043,91.52646474703586
3537.0,5.0,3.0,210.0,4,94.97767287234043,101.58825401437001
1285.0,2.0,2.0,55.9,2,94.97767287234043,80.83026881780285
1697.0,3.0,2.0,115.0,3,94.97767287234043,117.58947088451792
1130.0,2.0,1.0,36.0,2,94.97767287234043,69.28110386644579
1215.0,2.0,2.0,39.0,2,94.97767287234043,67.23940542195731
1495.0,2.0,2.0,79.5,2,94.97767287234043,93.19605462235846
1216.0,2.0,1.0,66.48,2,94.97767287234043,117.58947088451792
1269.0,2.0,1.0,75.0,2,94.97767287234043,84.02360997536529
1545.0,3.0,2.0,79.0,3,94.97767287234043,83.61809891423448
1306.0,3.0,2.0,54.65,3,94.97767287234043,77.12730898641664
1000.0,2.0,1.0,35.0,2,94.97767287234043,77.1804327033301
1386.0,3.0,1.0,57.46,3,94.97767287234043,77.12730898641664
1132.0,2.0,1.0,79.28,2,94.97767287234043,85.61252488673534
1140.0,2.0,2.0,39.0,2,94.97767287234043,67.23940542195731
2830.0,5.0,2.0,160.0,4,94.97767287234043,117.58947088451792
1205.0,2.0,1.0,40.0,2,94.97767287234043,67.23940542195731
1195.0,2.0,1.0,70.0,2,94.97767287234043,82.68969382464283
3480.0,4.0,0.0,284.0,3,94.97767287234043,111.2891886455577
3004.0,4.0,2.0,285.0,4,94.97767287234043,127.16637583868423
1250.0,2.0,2.0,72.0,2,94.97767287234043,84.7578903453537
709.0,1.0,0.0,34.385,1,94.97767287234043,77.59994074494088
1320.0,2.0,3.0,79.5,2,94.97767287234043,84.7578903453537
750.0,2.0,1.0,52.7,2,94.97767287234043,77.59994074494088
1180.0,2.0,2.0,41.0,2,94.97767287234043,67.23940542195731
1095.0,2.0,1.0,35.0,2,94.97767287234043,77.24744072018304
1415.0,2.0,3.0,67.0,2,94.97767287234043,84.24709887869591
1105.0,2.0,1.0,41.36,2,94.97767287234043,69.28110386644579
2094.0,0.0,0.0,113.19,3,94.97767287234043,117.58947088451792
3445.0,5.0,3.0,270.0,4,94.97767287234043,110.14424805062569
1700.0,3.0,1.0,140.0,3,94.97767287234043,90.9793297174592
1405.0,2.0,2.0,84.5,2,94.97767287234043,85.25964048181378
1345.0,2.0,2.0,57.0,3,94.97767287234043,81.41940740827692
1150.0,2.0,2.0,90.0,2,94.97767287234043,85.97523709081027
1109.0,2.0,1.0,41.49,2,94.97767287234043,69.28110386644579
1700.0,3.0,2.0,95.0,3,94.97767287234043,90.40967178915066
4960.0,4.0,3.0,400.0,4,94.97767287234043,130.003397136694
1215.0,2.0,1.0,62.0,2,94.97767287234043,81.63218400562766
2700.0,5.0,2.0,175.0,3,94.97767287234043,91.52646474703586
1216.0,2.0,1.0,84.0,2,94.97767287234043,117.58947088451792
2882.0,5.0,1.0,204.0,4,94.97767287234043,117.58947088451792
1840.0,3.0,2.0,140.0,3,94.97767287234043,90.40967178915066
1778.0,3.0,2.0,122.0,3,94.97767287234043,88.01256685942144
1400.0,2.0,1.0,80.0,2,94.97767287234043,84.67415234718028
650.0,1.0,1.0,25.0,1,94.97767287234043,77.1804327033301
2155.0,3.0,3.0,125.0,4,94.97767287234043,88.08640745859985
1205.0,2.0,1.0,40.0,2,94.97767287234043,67.23940542195731
1216.0,2.0,1.0,69.06,2,94.97767287234043,117.58947088451792
1216.0,2.0,1.0,75.0,2,94.97767287234043,117.58947088451792
1355.0,2.0,3.0,78.0,2,94.97767287234043,83.8739275236166
1255.0,2.0,3.0,77.0,2,94.97767287234043,84.28382692409129
1216.0,2.0,1.0,73.0,2,94.97767287234043,117.58947088451792
709.0,1.0,0.0,34.735,1,94.97767287234043,77.59994074494088
1140.0,2.0,2.0,45.0,2,94.97767287234043,78.30194530750482
