Reported Source,Reported Date,Service Type,Urgency,Impact,Priority,Closure Source,Ticket Type,Closed Date
11000,1701499685,3,4000,3000,3,2000,0,1701944454
11000,1701499747,3,4000,3000,3,2000,0,1702170857
8000,1701499658,0,4000,4000,3,2000,0,1701932042
2000,1701499752,1,4000,4000,3,2000,0,1702134699
11000,1701499792,3,4000,2000,3,2000,0,1701939471
11000,1701499793,3,4000,2000,3,2000,0,1701939471
2000,1701499577,1,4000,4000,3,2000,0,1701932042
11000,1701499831,3,3000,3000,2,2000,0,1702301661
8000,1701499798,1,4000,4000,3,2000,0,1701932042
8000,1701499911,0,4000,4000,3,2000,0,1701933289
11000,1701500061,3,3000,3000,2,2000,0,1702305642
11000,1701500122,3,3000,3000,2,2000,0,1702304315
11000,1701500125,3,3000,3000,2,2000,0,1702302966
11000,1701500126,3,3000,3000,2,2000,0,1702306944
11000,1701500200,3,4000,4000,3,2000,0,1702087024
11000,1701500221,3,4000,2000,3,2000,0,1701937014
11000,1701500239,3,4000,2000,3,2000,0,1701937014
11000,1701500241,3,3000,3000,2,2000,0,1702306944
11000,1701500242,3,3000,3000,2,2000,0,1702003247
11000,1701500259,3,4000,4000,3,2000,0,1701933289
8000,1701500132,1,4000,4000,3,2000,0,1701933289
11000,1701500330,3,4000,2000,3,2000,0,1701937014
11000,1701500333,3,4000,4000,3,2000,0,1701934516
11000,1701500358,3,3000,3000,2,2000,0,1702003247
11000,1701500363,3,3000,3000,2,2000,0,1702003247
11000,1701500364,3,3000,3000,2,2000,0,1702003247
11000,1701500365,3,3000,3000,2,2000,0,1702003247
11000,1701500366,3,3000,3000,2,2000,0,1702002009
11000,1701500367,3,3000,3000,2,2000,0,1702304315
11000,1701500368,3,3000,3000,2,2000,0,1702304315
11000,1701500383,3,3000,3000,2,2000,0,1702302966
2000,1701500158,1,4000,4000,3,2000,0,1701933289
11000,1701500385,3,3000,3000,2,2000,0,1702306944
11000,1701500426,3,4000,4000,3,2000,0,1701933289
2000,1701500488,0,4000,4000,3,NULL,0,NULL
11000,1701500502,3,4000,4000,3,2000,0,1701933289
11000,1701500543,3,3000,3000,2,2000,0,1702306944
11000,1701500544,3,3000,3000,2,2000,0,1702306944
11000,1701500581,3,3000,3000,2,2000,0,1702305642
11000,1701500592,3,3000,4000,2,2000,0,1701940736
11000,1701500611,3,2000,2000,1,2000,0,1702014257
11000,1701500612,3,2000,2000,1,2000,0,1702013008
11000,1701500620,3,2000,2000,1,2000,0,1702013008
11000,1701500620,3,2000,2000,1,2000,0,1702013008
11000,1701500625,3,2000,2000,1,2000,0,1702011777
11000,1701500661,3,3000,3000,2,2000,0,1702305642
11000,1701500670,3,4000,2000,3,2000,0,1701957962
11000,1701500706,3,4000,3000,3,2000,0,1701944454
11000,1701500723,3,4000,2000,3,2000,0,1701937014
11000,1701500724,3,2000,2000,1,2000,0,1702013008
11000,1701500724,3,2000,2000,1,2000,0,1702013008
11000,1701500725,3,4000,2000,3,2000,0,1701937014
11000,1701500725,3,3000,4000,2,2000,0,1702185006
11000,1701500726,3,2000,4000,2,2000,0,1702185006
11000,1701500727,3,2000,4000,2,2000,0,1702185006
11000,1701500729,3,2000,2000,1,2000,0,1702011777
11000,1701500730,3,2000,2000,1,2000,0,1702013008
11000,1701500733,3,2000,2000,1,2000,0,1702013008
11000,1701500734,3,2000,2000,1,2000,0,1702014257
11000,1701500740,3,2000,2000,1,2000,0,1702013008
11000,1701500741,3,3000,4000,2,2000,0,1702185006
11000,1701500742,3,2000,2000,1,2000,0,1702013008
11000,1701500744,3,2000,2000,1,2000,0,1702011777
11000,1701500821,3,4000,2000,3,2000,0,1702105206
11000,1701500824,3,4000,2000,3,2000,0,1702105206
11000,1701500827,3,4000,2000,3,2000,0,1702105206
11000,1701500832,3,4000,2000,3,2000,0,1702105206
11000,1701500865,3,3000,2000,2,2000,0,1702029228
11000,1701500902,3,2000,2000,1,2000,0,1702013008
11000,1701500902,3,2000,2000,1,2000,0,1702014257
11000,1701500912,3,2000,2000,1,2000,0,1702011777
11000,1701500950,3,3000,2000,2,2000,0,1701935757
11000,1701500951,3,3000,2000,2,2000,0,1701940736
11000,1701500951,3,3000,2000,2,2000,0,1701935757
11000,1701500959,3,3000,2000,2,2000,0,1701935757
2000,1701500733,1,4000,4000,3,2000,0,1701933289
6000,1701500967,1,4000,4000,3,2000,0,1701933289
11000,1701500969,3,3000,2000,2,2000,0,1701939471
11000,1701500979,3,4000,4000,3,2000,0,1701935757
11000,1701500990,3,4000,2000,3,2000,0,1701938244
2000,1701500956,3,4000,2000,3,2000,0,1702030521
11000,1701501052,3,4000,4000,3,2000,0,1702034228
11000,1701501066,3,3000,2000,2,2000,0,1701934516
11000,1701501096,3,3000,3000,2,2000,0,1702025499
11000,1701501170,3,3000,2000,2,2000,0,1701943196
11000,1701501176,3,4000,2000,3,2000,0,1702016739
11000,1701501178,3,4000,2000,3,2000,0,1701940736
8000,1701501093,1,4000,4000,3,2000,0,1701933289
11000,1701501250,3,3000,3000,2,2000,0,1701934516
10000,1701501170,0,4000,4000,3,2000,0,1702382175
11000,1701501306,3,3000,2000,2,2000,0,1702029228
11000,1701501343,3,4000,4000,3,2000,0,1702032990
11000,1701501363,3,3000,2000,2,2000,0,1701934516
1000,1701500792,0,4000,4000,3,NULL,0,1701676960
12002,1701501387,1,4000,4000,3,2000,0,1702276125
11000,1701501418,3,4000,4000,3,2000,0,1701961626
2000,1701501336,3,4000,2000,3,2000,0,1702031749
9000,1701501452,1,4000,4000,3,NULL,0,1701675355
11000,1701501458,3,4000,2000,3,2000,0,1701937014
11000,1701501507,3,2000,2000,1,2000,0,1702013008
11000,1701501507,3,2000,2000,1,2000,0,1702010533
11000,1701501513,3,2000,2000,1,2000,0,1702010533
11000,1701501514,3,2000,2000,1,2000,0,1702011777
11000,1701501516,3,2000,2000,1,2000,0,1702014257
11000,1701501516,3,2000,2000,1,2000,0,1702013008
11000,1701501527,3,4000,4000,3,2000,0,1702133402
11000,1701501527,3,2000,2000,1,2000,0,1702010533
8000,1701501429,1,4000,4000,3,2000,0,1701934516
11000,1701501747,3,4000,4000,3,2000,0,1701934516
11000,1701501788,3,4000,4000,3,2000,0,1701945726
11000,1701501876,3,3000,3000,2,2000,0,1702308271
8000,1701501763,1,4000,4000,3,2000,0,1701934516
11000,1701501942,3,4000,2000,3,2000,0,1702022997
11000,1701501954,3,4000,2000,3,2000,0,1702016739
11000,1701501982,3,3000,3000,2,2000,0,1702301661
11000,1701502215,3,2000,2000,1,2000,0,1702013008
8000,1701502096,1,4000,4000,3,2000,0,1701934516
11000,1701502311,3,4000,3000,3,NULL,0,NULL
11000,1701502442,3,4000,4000,3,2000,0,1701935757
11000,1701502496,3,4000,4000,3,2000,0,1701961626
11000,1701502508,3,4000,2000,3,2000,0,1701937014
11000,1701502550,3,4000,2000,3,2000,0,1702050272
11000,1701502557,3,4000,2000,3,2000,0,1702050272
8000,1701502430,1,4000,4000,3,2000,0,1701935757
11000,1701502570,3,4000,2000,3,2000,0,1702021773
9000,1701502578,1,4000,4000,3,2000,0,1702439934
2000,1701502627,1,4000,4000,3,2000,0,1701955524
11000,1701502636,3,4000,2000,3,2000,0,1701937014
4200,1701502638,0,4000,4000,3,2000,0,1701969085
12002,1701502640,1,3000,4000,2,2000,0,1701935757
11000,1701502650,3,4000,2000,3,2000,0,1702105206
11000,1701502669,3,4000,2000,3,2000,0,1701939471
11000,1701502834,3,4000,3000,3,2000,0,1701993518
4200,1701502873,0,4000,4000,3,2000,0,1701969085
11000,1701502946,3,4000,2000,3,2000,0,1701935757
11000,1701502954,3,4000,4000,3,NULL,0,NULL
11000,1701503004,3,4000,4000,3,2000,0,1701935757
11000,1701503014,3,3000,2000,2,2000,0,1702029228
11000,1701503043,3,3000,2000,2,2000,0,1701935757
11000,1701503084,3,4000,2000,3,2000,0,1702016739
12002,1701503114,1,3000,4000,2,2000,0,1701935757
11000,1701503134,3,3000,2000,2,2000,0,1701935757
11000,1701503250,3,4000,4000,3,2000,0,1702034228
11000,1701503255,3,3000,3000,2,2000,0,1702022997
3000,1701503289,3,4000,4000,3,2000,0,1701948171
11000,1701503408,3,4000,2000,3,2000,0,1702016739
11000,1701503735,3,4000,2000,3,2000,0,1702016739
11000,1701503737,3,4000,2000,3,2000,0,1702016739
11000,1701503745,3,4000,2000,3,2000,0,1702097390
6000,1701503613,0,4000,4000,3,2000,0,1701937014
2000,1701503334,3,4000,4000,3,2000,0,1702065083
4200,1701503856,1,4000,4000,3,2000,0,1702195904
11000,1701503859,3,3000,3000,2,2000,0,1702025499
3000,1701504024,1,4000,4000,3,NULL,0,NULL
12002,1701504057,1,3000,4000,2,2000,0,1701939471
2000,1701504100,0,4000,4000,3,NULL,0,NULL
11000,1701504121,3,4000,2000,3,2000,0,1701939471
11000,1701504152,3,3000,2000,2,2000,0,1702029228
11000,1701504219,3,4000,2000,3,2000,0,1702016739
11000,1701504244,3,3000,2000,2,2000,0,1702029228
11000,1701504247,3,3000,2000,2,2000,0,1702029228
11000,1701504273,3,3000,2000,2,2000,0,1702029228
11000,1701504358,3,4000,4000,3,2000,0,1701961626
8000,1701504329,1,4000,4000,3,2000,0,1701937014
11000,1701504419,3,4000,4000,3,2000,0,1701961626
11000,1701504424,3,4000,4000,3,2000,0,1702051552
2000,1701504436,0,4000,4000,3,NULL,0,NULL
11000,1701504484,3,4000,2000,3,2000,0,1702105206
11000,1701504512,3,4000,4000,3,2000,0,1701938244
11000,1701504515,3,4000,4000,3,2000,0,1701948171
2000,1701504025,3,4000,4000,3,2000,0,1702021773
11000,1701504529,3,4000,2000,3,2000,0,1702019324
11000,1701504536,3,4000,2000,3,2000,0,1702016739
8000,1701504489,1,4000,4000,3,2000,0,1701937014
11000,1701504550,3,3000,3000,2,2000,0,1702216158
11000,1701504561,3,4000,4000,3,2000,0,1701937014
11000,1701504563,3,3000,3000,2,2000,0,1701944454
11000,1701504632,3,4000,3000,3,2000,0,1701938244
11000,1701504689,3,4000,3000,3,2000,0,1701948171
11000,1701504689,3,4000,3000,3,2000,0,1701950619
11000,1701504690,3,4000,3000,3,2000,0,1701950619
11000,1701504691,3,4000,3000,3,2000,0,1701940736
11000,1701504692,3,4000,3000,3,2000,0,1701940736
11000,1701504694,3,4000,3000,3,2000,0,1701950619
11000,1701504694,3,4000,3000,3,2000,0,1701941965
11000,1701504696,3,4000,3000,3,2000,0,1701950619
11000,1701504696,3,4000,3000,3,2000,0,1701950619
11000,1701504697,3,4000,3000,3,2000,0,1701949392
11000,1701504700,3,4000,3000,3,2000,0,1701950619
11000,1701504706,3,4000,3000,3,2000,0,1701949392
8000,1701504651,1,4000,4000,3,2000,0,1701937014
11000,1701504711,3,4000,3000,3,2000,0,1702391314
11000,1701504799,3,4000,4000,3,2000,0,1701938244
11000,1701504849,3,4000,2000,3,2000,0,1702016739
11000,1701504849,3,4000,2000,3,2000,0,1702016739
11000,1701504914,3,4000,2000,3,2000,0,1702037929
8000,1701504925,1,4000,4000,3,2000,0,1701938244
11000,1701505009,3,4000,3000,3,2000,0,1701953081
11000,1701505010,3,4000,3000,3,2000,0,1701953081
11000,1701505010,3,4000,3000,3,2000,0,1701953081
11000,1701505011,3,4000,3000,3,2000,0,1701950619
11000,1701505012,3,4000,3000,3,2000,0,1701950619
11000,1701505013,3,4000,3000,3,2000,0,1701953081
11000,1701505015,3,4000,3000,3,2000,0,1702391314
11000,1701505015,3,4000,3000,3,2000,0,1702391314
11000,1701505016,3,4000,3000,3,2000,0,1701953081
11000,1701505026,3,4000,3000,3,2000,0,1701949392
11000,1701505026,3,4000,3000,3,2000,0,1701945726
11000,1701505033,3,4000,3000,3,2000,0,1702391314
11000,1701505035,3,4000,3000,3,2000,0,1701953081
11000,1701505112,3,4000,4000,3,2000,0,1701938244
11000,1701505115,3,3000,2000,2,2000,0,1702029228
8000,1701505083,1,4000,4000,3,2000,0,1701938244
11000,1701505207,3,3000,4000,2,2000,0,1701940736
11000,1701505273,3,4000,2000,3,2000,0,1701939471
8000,1701505241,1,4000,4000,3,2000,0,1701938244
11000,1701505299,3,3000,3000,2,2000,0,1702025499
11000,1701505309,3,4000,3000,3,2000,0,1701953081
11000,1701505352,3,4000,4000,3,2000,0,1702034228
11000,1701505387,3,4000,4000,3,2000,0,1701950619
6000,1701505410,1,4000,4000,3,2000,0,1701938244
11000,1701505436,3,4000,4000,3,NULL,0,NULL
10000,1701505448,3,4000,4000,3,2000,0,1702108161
10000,1701505448,3,4000,4000,3,2000,0,1702108161
11000,1701505558,3,4000,4000,3,2000,0,1702047822
6000,1701505559,1,3000,4000,2,2000,0,1701943196
2000,1701505055,3,4000,4000,3,2000,0,1702021773
8000,1701505529,1,4000,4000,3,2000,0,1701938244
11000,1701505617,3,4000,4000,3,2000,0,1702045367
11000,1701505700,3,4000,4000,3,2000,0,1701940736
11000,1701505728,3,4000,2000,3,2000,0,1702105206
8000,1701505688,1,4000,4000,3,2000,0,1701938244
2000,1701505766,3,4000,4000,3,2000,0,1702304315
8000,1701505889,1,4000,4000,3,2000,0,1701938244
4200,1701506071,0,4000,4000,3,2000,0,1701955524
8000,1701506046,1,4000,4000,3,2000,0,1701938244
11000,1701506218,3,4000,4000,3,2000,0,1702015489
8000,1701506207,1,4000,4000,3,2000,0,1701939471
4200,1701506371,1,4000,4000,3,2000,0,1702179790
8000,1701506381,1,4000,4000,3,2000,0,1701939471
11000,1701506501,3,3000,3000,2,2000,0,1702025499
11000,1701506522,3,3000,3000,2,2000,0,1702022997
11000,1701506526,3,4000,3000,3,2000,0,1701944454
8000,1701506585,1,4000,4000,3,2000,0,1701939471
6000,1701506683,1,3000,4000,2,2000,0,1701943196
11000,1701506729,3,3000,2000,2,2000,0,1702010533
11000,1701506787,3,3000,4000,2,2000,0,1701953081
8000,1701506744,1,4000,4000,3,2000,0,1701939471
11000,1701506823,3,3000,3000,2,2000,0,1702041622
11000,1701506854,3,3000,3000,2,2000,0,1702041622
11000,1701506913,3,4000,4000,3,2000,0,1701940736
8000,1701506948,1,4000,4000,3,2000,0,1701939471
11000,1701507030,3,4000,4000,3,2000,0,1701967849
11000,1701507067,3,3000,4000,2,2000,0,1702011777
12002,1701507073,0,4000,4000,3,2000,0,1701941965
12002,1701507121,1,3000,4000,2,2000,0,1701939471
8000,1701507109,1,4000,4000,3,2000,0,1701939471
11000,1701507262,3,4000,4000,3,2000,0,1702159651
11000,1701507300,3,4000,4000,3,2000,0,1702049050
11000,1701507334,3,3000,3000,2,2000,0,1702041622
11000,1701507359,3,4000,4000,3,2000,0,1701961626
8000,1701507313,1,4000,4000,3,2000,0,1701939471
12002,1701507390,0,4000,4000,3,2000,0,1701944454
11000,1701507426,3,3000,2000,2,2000,0,1702035479
8000,1701507518,1,4000,4000,3,2000,0,1701940736
11000,1701507613,3,4000,4000,3,2000,0,1701967849
11000,1701507613,3,4000,4000,3,2000,0,1701967849
6000,1701507563,1,4000,4000,3,2000,0,1701945726
11000,1701507613,3,4000,4000,3,2000,0,1701967849
11000,1701507614,3,4000,4000,3,2000,0,1701967849
2000,1701507656,0,4000,4000,3,NULL,0,NULL
12002,1701507658,0,3000,4000,2,2000,0,1701943196
11000,1701507676,3,3000,4000,2,2000,0,1702011777
6000,1701507748,1,3000,4000,2,2000,0,1701940736
12002,1701507962,1,3000,4000,2,2000,0,1701945726
11000,1701507971,3,3000,4000,2,2000,0,1702011777
2000,1701508067,1,4000,4000,3,2000,0,1702366137
11000,1701508226,3,3000,2000,2,2000,0,1702029228
11000,1701508290,3,4000,4000,3,2000,0,1701941965
11000,1701508342,3,4000,4000,3,2000,0,1701940736
11000,1701508393,3,3000,2000,2,2000,0,1701956746
11000,1701508566,3,4000,4000,3,2000,0,1701961626
11000,1701508586,3,4000,2000,3,2000,0,1702029228
11000,1701508587,3,3000,2000,2,2000,0,1702029228
4200,1701508622,0,4000,4000,3,2000,0,1701950619
11000,1701508753,3,4000,2000,3,2000,0,1702090916
11000,1701508753,3,4000,2000,3,2000,0,1702090916
11000,1701508771,3,4000,2000,3,2000,0,1702029228
11000,1701508810,3,4000,4000,3,2000,0,1701967849
11000,1701508842,3,4000,2000,3,2000,0,1701949392
11000,1701508927,3,3000,4000,2,2000,0,1702011777
11000,1701508989,3,4000,4000,3,2000,0,1701943196
11000,1701508992,3,4000,4000,3,2000,0,1701943196
9000,1701509087,1,4000,4000,3,2000,0,1702358296
11000,1701509132,3,4000,2000,3,2000,0,1702090916
2000,1701509000,0,4000,4000,3,NULL,0,NULL
11000,1701509148,3,4000,2000,3,2000,0,1702090916
11000,1701509205,3,4000,4000,3,2000,0,1701941965
12002,1701509223,0,4000,4000,3,2000,0,1702301661
11000,1701509246,3,3000,3000,2,2000,0,1702003247
11000,1701509279,3,4000,4000,3,2000,0,1701943196
11000,1701509288,3,4000,4000,3,2000,0,1701944454
11000,1701509298,3,3000,2000,2,2000,0,1702122875
11000,1701509579,3,4000,4000,3,2000,0,1701944454
11000,1701509654,3,4000,3000,3,2000,0,1702647631
11000,1701509877,3,4000,4000,3,2000,0,1701944454
11000,1701509940,3,4000,4000,3,2000,0,1701944454
11000,1701509942,3,4000,4000,3,2000,0,1701944454
11000,1701509981,3,4000,2000,3,2000,0,1702105206
12002,1701509999,0,4000,4000,3,2000,0,1702301661
11000,1701510065,3,4000,2000,3,2000,0,1702106776
11000,1701510099,3,3000,3000,2,2000,0,1702025499
11000,1701510115,3,3000,3000,2,NULL,0,NULL
11000,1701510196,3,4000,2000,3,2000,0,1702022997
11000,1701510263,3,3000,3000,2,2000,0,1701959182
11000,1701510263,3,3000,3000,2,2000,0,1701960418
11000,1701510265,3,3000,3000,2,NULL,0,NULL
8000,1701510276,1,4000,4000,3,2000,0,1701943196
11000,1701510254,3,1000,1000,0,2000,0,1702097390
8000,1701510429,1,4000,4000,3,2000,0,1701943196
6000,1701510453,0,4000,4000,3,2000,0,1702286981
11000,1701510565,3,3000,3000,2,2000,0,1701950619
11000,1701510575,3,3000,3000,2,2000,0,1702022997
8000,1701510585,1,4000,4000,3,2000,0,1701943196
8000,1701510749,1,4000,4000,3,2000,0,1701943196
11000,1701510816,3,3000,3000,2,2000,0,1702020550
11000,1701510900,3,4000,4000,3,2000,0,1701961626
11000,1701511089,3,4000,2000,3,2000,0,1701944454
11000,1701511127,3,4000,4000,3,2000,0,1701944454
11000,1701511181,3,3000,3000,2,2000,0,1701944454
11000,1701511215,3,4000,4000,3,2000,0,1701967849
11000,1701511249,3,4000,2000,3,2000,0,1701946950
1000,1701510949,3,3000,3000,2,2000,0,1702039173
12002,1701511339,0,4000,4000,3,2000,0,1702113546
11000,1701511461,3,3000,3000,2,2000,0,1702037929
11000,1701511472,3,4000,4000,3,2000,0,1701945726
11000,1701511475,3,3000,3000,2,2000,0,1701957962
11000,1701511499,3,4000,4000,3,2000,0,1701961626
11000,1701511557,3,4000,4000,3,2000,0,1701961626
11000,1701511583,3,4000,3000,3,2000,0,1701946950
4200,1701511598,1,4000,4000,3,NULL,0,NULL
11000,1701511598,3,4000,4000,3,2000,0,1701970324
2000,1701511682,0,4000,4000,3,NULL,0,NULL
11000,1701511804,3,4000,2000,3,2000,0,1702105206
11000,1701511808,3,4000,2000,3,2000,0,1702105206
11000,1701511872,3,4000,4000,3,2000,0,1701945726
12002,1701511949,1,3000,4000,2,2000,0,1702380810
12002,1701511974,0,4000,4000,3,2000,0,1701944454
11000,1701512022,3,3000,3000,2,2000,0,1701944454
11000,1701512124,3,3000,3000,2,2000,0,1702031749
11000,1701512144,3,4000,4000,3,2000,0,1701953081
11000,1701512194,3,4000,4000,3,2000,0,1701970324
11000,1701512196,3,3000,2000,2,2000,0,1702182375
11000,1701512216,3,3000,2000,2,2000,0,1702103864
11000,1701512218,3,4000,4000,3,2000,0,1701949392
11000,1701512221,3,3000,2000,2,2000,0,1702103864
11000,1701512366,3,4000,2000,3,2000,0,1702181051
4200,1701512630,0,4000,4000,3,2000,0,1701948171
11000,1701512698,3,4000,4000,3,2000,0,1701961626
12002,1701512705,0,4000,4000,3,2000,0,1702003247
11000,1701512816,3,4000,4000,3,2000,0,1701948171
11000,1701512831,3,4000,2000,3,2000,0,1702018067
11000,1701512882,3,4000,4000,3,2000,0,1701948171
11000,1701512939,3,4000,4000,3,2000,0,1701946950
11000,1701512983,3,3000,3000,2,2000,0,1701945726
4200,1701513027,0,4000,4000,3,2000,0,1702277432
11000,1701513179,3,4000,4000,3,2000,0,1701948171
11000,1701513240,3,4000,4000,3,2000,0,1702028011
11000,1701513241,3,4000,4000,3,2000,0,1702028011
11000,1701513357,3,4000,4000,3,2000,0,1701961626
11000,1701513641,3,4000,2000,3,2000,0,1701967849
11000,1701513669,3,4000,4000,3,2000,0,1701946950
6000,1701513651,1,4000,4000,3,2000,0,1701946950
6000,1701513877,1,3000,4000,2,2000,0,1702003247
11000,1701513884,3,4000,4000,3,2000,0,1702034228
11000,1701513961,3,4000,4000,3,2000,0,1701946950
4200,1701514039,0,4000,4000,3,2000,0,1702120241
11000,1701514063,3,3000,3000,2,2000,0,1701946950
11000,1701514136,3,4000,4000,3,2000,0,1702032990
2000,1701514193,3,4000,4000,3,2000,0,1701966604
11000,1701514355,3,3000,2000,2,2000,0,1702029228
11000,1701514356,3,3000,3000,2,2000,0,1702031749
11000,1701514463,3,3000,3000,2,2000,0,1702029228
11000,1701514465,3,3000,3000,2,2000,0,1701962908
11000,1701514466,3,3000,3000,2,2000,0,1701962908
11000,1701514466,3,3000,3000,2,2000,0,1701962908
11000,1701514470,3,3000,3000,2,2000,0,1702030521
4200,1701514488,1,4000,4000,3,2000,0,1702093529
11000,1701514523,3,3000,3000,2,2000,0,1701966604
11000,1701514524,3,3000,3000,2,2000,0,1701962908
11000,1701514525,3,3000,3000,2,2000,0,1702029228
11000,1701514526,3,3000,3000,2,2000,0,1701964128
11000,1701514527,3,3000,3000,2,2000,0,1701962908
11000,1701514527,3,3000,3000,2,2000,0,1702030521
11000,1701514534,3,3000,2000,2,2000,0,1702029228
11000,1701514583,3,3000,3000,2,2000,0,1702030521
11000,1701514586,3,3000,3000,2,2000,0,1702037929
11000,1701514605,3,4000,2000,3,2000,0,1702167070
11000,1701514643,3,3000,3000,2,2000,0,1702029228
11000,1701514644,3,3000,3000,2,2000,0,1702031749
11000,1701514648,3,3000,3000,2,2000,0,1701962908
11000,1701514648,3,3000,3000,2,2000,0,1702030521
11000,1701514671,3,3000,3000,2,2000,0,1702288397
2000,1701514709,0,4000,4000,3,NULL,0,NULL
11000,1701514859,3,4000,2000,3,2000,0,1702105206
11000,1701514861,3,4000,2000,3,2000,0,1702105206
11000,1701514861,3,4000,2000,3,2000,0,1702105206
11000,1701514865,3,4000,2000,3,2000,0,1702105206
11000,1701514867,3,4000,2000,3,2000,0,1702105206
2000,1701514923,0,4000,4000,3,NULL,0,NULL
11000,1701514935,3,4000,4000,3,2000,0,1701949392
11000,1701514959,3,4000,2000,3,2000,0,1701948171
11000,1701515136,3,4000,3000,3,NULL,0,NULL
3000,1701515171,0,4000,4000,3,NULL,0,NULL
11000,1701515171,3,4000,4000,3,2000,0,1701961626
9000,1701515242,1,4000,4000,3,NULL,0,NULL
11000,1701515321,3,4000,3000,3,2000,0,1701953081
11000,1701515400,3,4000,4000,3,2000,0,1701950619
4200,1701515425,0,4000,4000,3,NULL,0,NULL
11000,1701515441,3,3000,2000,2,2000,0,1701965349
11000,1701515453,3,4000,4000,3,2000,0,1701989897
11000,1701515495,3,3000,2000,2,2000,0,1701960418
11000,1701515563,3,3000,3000,2,2000,0,1701962908
11000,1701515563,3,4000,3000,3,2000,0,1702096115
11000,1701515709,3,4000,4000,3,2000,0,1701961626
12002,1701515771,0,4000,4000,3,2000,0,1702050272
11000,1701515995,3,3000,4000,2,2000,0,1702208126
11000,1701516202,3,3000,3000,2,NULL,0,NULL
11000,1701516255,3,4000,4000,3,2000,0,1702039173
11000,1701516260,3,3000,3000,2,NULL,0,NULL
11000,1701516292,3,4000,4000,3,2000,0,1701959182
